,faithfulness,naturalness,score,motion,motion_index,selected
4538,0.601,0.4496,0.2702,A_person_stretches_to_touch_their_toes_and_then_rises,17,True
4539,0.4817,0.561,0.2702,An_individual_pushes_a_heavy_object,86,True
4540,0.4784,0.5648,0.2702,An_individual_pushes_a_heavy_object,5,True
4541,0.4999,0.5405,0.2702,Someone_pushes_off_the_ground_and_rises,84,True
4542,0.6142,0.4401,0.2703,A_person_performs_push-ups,12,True
4543,0.5197,0.5202,0.2703,Someone_leaps_up_high,85,True
4544,0.5561,0.4862,0.2703,An_individual_exerts_force_on_a_heavy_object,70,True
4545,0.4847,0.5579,0.2704,A_person_pushes_an_object_that_is_hard_to_lift,91,True
4546,0.6282,0.4304,0.2704,A_person_brings_their_knee_in_towards_their_chest,86,True
4547,0.5724,0.4726,0.2705,A_person_turns_around_in_a_pirouette,14,True
4548,0.4645,0.5822,0.2705,Someone_does_push-up_exercises,66,True
4549,0.4807,0.5628,0.2705,An_individual_pushes_a_heavy_item,40,True
4550,0.4624,0.5849,0.2705,An_individual_pushes_a_heavy_item,16,True
4551,0.4966,0.5448,0.2705,Someone_does_a_pirouette,82,True
4552,0.4437,0.6097,0.2705,Someone_is_moving_a_bulky_object_by_pushing,9,True
4553,0.6106,0.443,0.2705,A_person_raises_the_right_arm_to_touch_their_head,17,True
4554,0.6832,0.3959,0.2705,A_person_lifts_their_right_arm_to_touch_their_head,39,True
4555,0.5211,0.5192,0.2706,An_individual_raises_their_right_arm_to_make_contact_with_their_head,24,True
4556,0.6231,0.4343,0.2706,A_person_raises_the_right_arm_to_touch_their_head,64,True
4557,0.5708,0.474,0.2706,Someone_brings_their_hands_together_to_clap,5,True
4558,0.4723,0.5728,0.2706,Someone_pushes_a_large_object,75,True
4559,0.5832,0.4642,0.2707,Someone_brings_their_knee_up_to_their_chest,32,True
4560,0.4559,0.5938,0.2707,A_person_pushes_an_object_that_is_hard_to_lift,13,True
4561,0.5861,0.4618,0.2707,Someone_brings_their_hands_together_to_clap,4,True
4562,0.5189,0.5217,0.2707,An_individual_does_a_turning_pirouette,2,True
4563,0.5144,0.5262,0.2707,Someone_does_push-up_exercises,98,True
4564,0.5507,0.4916,0.2707,An_individual_exerts_force_on_a_heavy_object,58,True
4565,0.5831,0.4645,0.2708,An_individual_lifts_a_knee_up_to_their_chest,46,True
4566,0.5239,0.5169,0.2708,Someone_touches_their_toes_and_stands_back_up,47,True
4567,0.5007,0.5408,0.2708,An_individual_pushes_a_heavy_object,37,True
4568,0.5299,0.5111,0.2709,An_individual_puts_their_hands_together_to_clap,67,True
4569,0.5844,0.4635,0.2709,A_person_lifts_their_knee_to_their_chest,96,True
4570,0.5983,0.4528,0.2709,Someone_bends_down_to_touch_their_toes_and_then_stands_up,28,True
4571,0.432,0.6272,0.2709,A_person_rolls_forward_and_returns_to_a_standing_position,91,True
4572,0.528,0.5133,0.271,Someone_brings_their_hands_together_to_clap,78,True
4573,0.5451,0.4971,0.271,Someone_performs_a_forward_roll_and_then_stands,97,True
4574,0.5628,0.4815,0.271,An_individual_does_a_turning_pirouette,69,True
4575,0.5175,0.5238,0.271,An_individual_tries_to_push_a_heavy_thing,11,True
4576,0.5198,0.5214,0.271,A_person_pushes_an_object_that_is_hard_to_lift,55,True
4577,0.4819,0.5624,0.271,A_person_applies_pressure_to_push_a_heavy_object,1,True
4578,0.4607,0.5882,0.271,An_individual_puts_their_hands_together_to_clap,11,True
4579,0.4906,0.5526,0.2711,A_person_reaches_for_their_toes_and_gets_back_up,82,True
4580,0.619,0.438,0.2711,An_individual_engages_in_push-ups,4,True
4581,0.5397,0.5023,0.2711,An_individual_does_a_turning_pirouette,13,True
4582,0.535,0.5067,0.2711,Someone_does_a_quick_spin_in_a_pirouette,30,True
4583,0.5241,0.5173,0.2711,A_person_claps,42,True
4584,0.6462,0.4195,0.2711,An_individual_engages_in_push-ups,87,True
4585,0.4596,0.5899,0.2711,Someone_positions_their_knee_at_chest_height,53,True
4586,0.5186,0.5229,0.2711,Someone_brings_their_knee_up_to_their_chest,52,True
4587,0.6172,0.4394,0.2712,A_person_bends_to_touch_their_toes_and_stands_again,35,True
4588,0.477,0.5685,0.2712,An_individual_hops_up_high,63,True
4589,0.5811,0.4666,0.2712,A_person_brings_their_right_arm_up_to_their_head,50,True
4590,0.534,0.5079,0.2712,Someone_shoves_a_weighty_object,10,True
4591,0.4663,0.5817,0.2712,An_individual_exerts_force_on_a_heavy_object,48,True
4592,0.6148,0.4412,0.2713,A_person_carries_out_push-ups,50,True
4593,0.4985,0.5445,0.2714,A_person_pushes_an_object_that_is_hard_to_lift,69,True
4594,0.593,0.4576,0.2714,Someone_elevates_their_knee_to_their_chest,47,True
4595,0.5645,0.4808,0.2714,A_person_pulls_their_knee_up_to_their_chest,68,True
4596,0.51,0.5321,0.2714,An_individual_pushes_something_heavy,12,True
4597,0.4906,0.5535,0.2715,Someone_is_moving_a_bulky_object_by_pushing,62,True
4598,0.5043,0.5384,0.2715,An_individual_pushes_something_heavy,47,True
4599,0.5718,0.4749,0.2715,Someone_touches_their_toes_and_then_lifts_themselves_up,61,True
4600,0.4619,0.5878,0.2715,Someone_does_push-up_exercises,81,True
4601,0.5006,0.5424,0.2715,A_person_does_a_forward_roll_and_gets_up,95,True
4602,0.6136,0.4425,0.2715,An_individual_brings_their_knee_close_to_their_chest,73,True
4603,0.5035,0.5394,0.2716,A_person_moves_a_heavy_object_by_pushing,43,True
4604,0.6285,0.4321,0.2716,An_individual_lifts_a_knee_up_to_their_chest,31,True
4605,0.4828,0.5626,0.2716,A_person_moves_a_heavy_object_by_pushing,28,True
4606,0.5324,0.5101,0.2716,An_individual_raises_their_right_arm_to_make_contact_with_their_head,83,True
4607,0.5768,0.4709,0.2716,A_person_swings_their_left_arm_back_and_forth,11,True
4608,0.5164,0.5262,0.2717,Someone_performs_a_forward_roll_and_then_stands,51,True
4609,0.5923,0.4587,0.2717,An_individual_engages_in_push-ups,12,True
4610,0.4866,0.5583,0.2717,A_person_bends_their_leg_and_raises_their_knee_to_their_chest,4,True
4611,0.4883,0.5565,0.2717,Someone_shoves_a_weighty_object,65,True
4612,0.464,0.5854,0.2717,An_individual_rolls_forward_and_rises,93,True
4613,0.4839,0.5614,0.2717,Someone_pushes_a_large_object,81,True
4614,0.589,0.4614,0.2718,Someone_bends_down_to_touch_their_toes_and_then_stands_up,27,True
4615,0.4925,0.5518,0.2718,A_person_claps_their_hands,13,True
4616,0.586,0.4638,0.2718,Someone_bends_down_to_touch_their_toes_and_then_stands_up,61,True
4617,0.455,0.5973,0.2718,Someone_positions_their_knee_at_chest_height,2,True
4618,0.5469,0.4971,0.2719,Someone_does_push-up_exercises,26,True
4619,0.4432,0.6135,0.2719,An_individual_rolls_forward_and_quickly_gets_up,31,True
4620,0.4901,0.5548,0.2719,A_person_does_a_forward_roll_and_gets_up,70,True
4621,0.4635,0.5868,0.272,An_individual_pushes_something_heavy,78,True
4622,0.5256,0.5175,0.272,Someone_shoves_a_weighty_object,12,True
4623,0.6062,0.4488,0.272,A_person_carries_out_push-ups,53,True
4624,0.5319,0.5114,0.272,An_individual_raises_their_right_arm_to_make_contact_with_their_head,55,True
4625,0.5779,0.4708,0.2721,A_person_brings_their_knee_in_towards_their_chest,84,True
4626,0.5104,0.5332,0.2721,A_person_goes_up_into_the_air,96,True
4627,0.5047,0.5394,0.2722,Someone_shoves_a_weighty_object,54,True
4628,0.506,0.5378,0.2722,An_individual_completes_a_pirouette,49,True
4629,0.5559,0.4899,0.2723,An_individual_rolls_forward_and_quickly_gets_up,86,True
4630,0.469,0.5806,0.2723,Someone_is_moving_a_bulky_object_by_pushing,33,True
4631,0.4525,0.6017,0.2723,Someone_pushes_a_large_object,6,True
4632,0.5446,0.5001,0.2723,An_individual_rolls_forward_and_quickly_gets_up,51,True
4633,0.6783,0.4015,0.2723,A_person_raises_the_right_arm_to_touch_their_head,26,True
4634,0.5279,0.5158,0.2723,An_individual_touches_their_toes_and_returns_to_a_standing_position,87,True
4635,0.425,0.6408,0.2723,An_individual_tries_to_push_a_heavy_thing,71,True
4636,0.5178,0.5258,0.2723,Someone_rolls_in_a_forward_motion_and_stands_up,38,True
4637,0.4451,0.612,0.2724,A_person_does_a_high_jump,54,True
4638,0.5213,0.5226,0.2725,A_person_applies_pressure_to_push_a_heavy_object,39,True
4639,0.4501,0.6055,0.2725,Someone_applauds_by_clapping,46,True
4640,0.5148,0.5294,0.2725,Someone_does_push-up_exercises,25,True
4641,0.5049,0.5398,0.2725,Someone_makes_a_full_turn_in_a_pirouette,97,True
4642,0.4805,0.5671,0.2725,An_individual_pushes_a_heavy_object,23,True
4643,0.4193,0.6498,0.2725,An_individual_tumbles_forward_and_then_gets_up,70,True
4644,0.4901,0.5559,0.2725,A_person_does_a_high_jump,15,True
4645,0.4846,0.5626,0.2726,A_person_goes_up_into_the_air,19,True
4646,0.5254,0.5187,0.2726,Someone_makes_a_full_turn_in_a_pirouette,33,True
4647,0.5831,0.4676,0.2726,A_person_creates_a_clapping_noise_with_their_hands,0,True
4648,0.4947,0.5511,0.2726,A_person_rolls_forward_and_returns_to_a_standing_position,24,True
4649,0.4821,0.5656,0.2727,A_person_claps_their_hands,53,True
4650,0.4457,0.6121,0.2728,An_individual_rolls_forward_and_rises,86,True
4651,0.5174,0.5272,0.2728,Someone_does_a_quick_spin_in_a_pirouette,95,True
4652,0.4616,0.5911,0.2729,Someone_is_moving_a_bulky_object_by_pushing,77,True
4653,0.5367,0.5085,0.2729,A_person_reaches_for_their_toes_and_gets_back_up,59,True
4654,0.4795,0.5692,0.2729,Someone_leaps_up_high,71,True
4655,0.454,0.6014,0.273,A_person_jumps_really_high,80,True
4656,0.5626,0.4853,0.273,Someone_brings_their_hands_together_to_clap,58,True
4657,0.4618,0.5912,0.273,Someone_is_moving_a_bulky_object_by_pushing,31,True
4658,0.4738,0.5764,0.2731,Someone_pushes_off_the_ground_and_rises,96,True
4659,0.6321,0.4321,0.2731,A_person_turns_around_in_a_pirouette,36,True
4660,0.4748,0.5752,0.2731,A_person_claps,8,True
4661,0.649,0.4208,0.2731,A_person_brings_their_right_arm_up_to_their_head,65,True
4662,0.4491,0.6085,0.2732,An_individual_pushes_a_heavy_item,8,True
4663,0.4545,0.6011,0.2732,An_individual_raises_their_right_arm_to_make_contact_with_their_head,13,True
4664,0.5629,0.4853,0.2732,Someone_leans_down_to_touch_their_toes_and_stands_back_up,60,True
4665,0.5067,0.5393,0.2732,Someone_rolls_in_a_forward_motion_and_stands_up,17,True
4666,0.4929,0.5543,0.2732,An_individual_puts_their_hands_together_to_clap,93,True
4667,0.4893,0.5586,0.2733,A_person_claps,15,True
4668,0.5705,0.4791,0.2733,A_person_performs_push-ups,64,True
4669,0.5199,0.5256,0.2733,A_person_gives_a_round_of_applause,36,True
4670,0.5225,0.5234,0.2734,An_individual_lifts_a_knee_up_to_their_chest,60,True
4671,0.572,0.4779,0.2734,An_individual_engages_in_push-ups,44,True
4672,0.4682,0.5839,0.2734,Someone_pushes_off_the_ground_and_rises,53,True
4673,0.5536,0.4939,0.2734,A_person_reaches_for_their_toes_and_gets_back_up,74,True
4674,0.535,0.511,0.2734,A_person_rolls_forward_and_returns_to_a_standing_position,96,True
4675,0.6811,0.4014,0.2734,A_person_brings_their_right_arm_up_to_their_head,30,True
4676,0.5008,0.5461,0.2735,A_person_swings_their_left_arm_back_and_forth,70,True
4677,0.5054,0.5411,0.2735,A_person_gives_a_round_of_applause,46,True
4678,0.524,0.5219,0.2735,A_person_pulls_their_knee_up_to_their_chest,80,True
4679,0.4878,0.5606,0.2735,A_person_moves_a_heavy_object_by_pushing,86,True
4680,0.4746,0.5763,0.2735,Someone_touches_their_toes_and_then_lifts_themselves_up,78,True
4681,0.5381,0.5084,0.2736,An_individual_pushes_a_heavy_item,77,True
4682,0.4746,0.5764,0.2736,Someone_is_moving_a_bulky_object_by_pushing,7,True
4683,0.514,0.5323,0.2736,A_person_claps_their_hands,35,True
4684,0.4959,0.5518,0.2736,Someone_touches_their_toes_and_then_lifts_themselves_up,59,True
4685,0.4545,0.6023,0.2737,An_individual_tumbles_forward_and_then_gets_up,87,True
4686,0.4784,0.5721,0.2737,A_person_turns_around_in_a_pirouette,68,True
4687,0.603,0.4539,0.2737,A_person_raises_the_right_arm_to_touch_their_head,42,True
4688,0.5758,0.4755,0.2738,Someone_leans_down_to_touch_their_toes_and_stands_back_up,81,True
4689,0.4894,0.5594,0.2738,A_person_moves_a_heavy_object_by_pushing,49,True
4690,0.5159,0.5308,0.2738,Someone_pushes_off_the_ground_and_rises,43,True
4691,0.5701,0.4802,0.2738,Someone_makes_a_full_turn_in_a_pirouette,50,True
4692,0.577,0.4747,0.2739,An_individual_completes_a_pirouette,24,True
4693,0.5469,0.5009,0.2739,An_individual_jumps_up_into_the_air,11,True
4694,0.6515,0.4206,0.274,A_person_brings_their_right_arm_up_to_their_head,93,True
4695,0.6294,0.4353,0.274,Someone_bends_down_to_touch_their_toes_and_then_stands_up,2,True
4696,0.4816,0.5689,0.274,An_individual_makes_a_high_jump,89,True
4697,0.5378,0.5095,0.274,A_person_reaches_for_their_toes_and_gets_back_up,34,True
4698,0.4916,0.5575,0.2741,Someone_pushes_a_large_object,93,True
4699,0.4846,0.5657,0.2741,A_person_reaches_for_their_toes_and_gets_back_up,3,True
4700,0.4567,0.6003,0.2741,Someone_rolls_in_a_forward_motion_and_stands_up,79,True
4701,0.5044,0.5434,0.2741,Someone_shoves_a_weighty_object,8,True
4702,0.48,0.571,0.2741,A_person_applies_pressure_to_push_a_heavy_object,67,True
4703,0.469,0.5847,0.2742,A_person_claps,73,True
4704,0.4566,0.6008,0.2743,Someone_does_a_pirouette,40,True
4705,0.5957,0.4604,0.2743,Someone_springs_up_off_the_ground,78,True
4706,0.4745,0.5781,0.2743,Someone_is_moving_a_bulky_object_by_pushing,58,True
4707,0.6849,0.4007,0.2744,A_person_raises_the_right_arm_to_touch_their_head,49,True
4708,0.5374,0.5107,0.2744,Someone_does_push-up_exercises,93,True
4709,0.4614,0.5948,0.2744,An_individual_brings_their_knee_close_to_their_chest,8,True
4710,0.535,0.5131,0.2745,An_individual_lifts_a_knee_up_to_their_chest,33,True
4711,0.5712,0.4806,0.2746,An_individual_engages_in_push-ups,14,True
4712,0.6189,0.4437,0.2746,Someone_reaches_up_with_their_right_arm_to_their_head,49,True
4713,0.4979,0.5515,0.2746,Someone_pushes_off_the_ground_and_rises,91,True
4714,0.5046,0.5442,0.2746,A_person_rolls_forward_and_returns_to_a_standing_position,85,True
4715,0.4661,0.5894,0.2747,A_person_does_a_high_jump,25,True
4716,0.5364,0.5122,0.2747,Someone_rolls_in_a_forward_motion_and_stands_up,40,True
4717,0.5835,0.4707,0.2747,An_individual_raises_their_right_arm_to_make_contact_with_their_head,37,True
4718,0.5663,0.4851,0.2748,Someone_brings_their_hands_together_to_clap,93,True
4719,0.5056,0.5434,0.2748,Someone_performs_a_pirouette,26,True
4720,0.5864,0.4688,0.2749,A_person_bends_to_touch_their_toes_and_stands_again,91,True
4721,0.5269,0.522,0.275,An_individual_touches_their_toes_and_returns_to_a_standing_position,91,True
4722,0.5188,0.53,0.275,An_individual_completes_a_pirouette,8,True
4723,0.4731,0.5815,0.2751,An_individual_pushes_something_heavy,76,True
4724,0.5328,0.5163,0.2751,An_individual_tries_to_push_a_heavy_thing,58,True
4725,0.6105,0.4505,0.2751,A_person_bends_to_touch_their_toes_and_stands_again,73,True
4726,0.5794,0.4748,0.2751,An_individual_does_a_turning_pirouette,7,True
4727,0.5933,0.4637,0.2751,An_individual_reaches_down_to_their_toes_and_stands_up_straight,57,True
4728,0.5875,0.4683,0.2751,An_individual_touches_their_toes_and_returns_to_a_standing_position,96,True
4729,0.5872,0.4687,0.2752,A_person_pulls_their_knee_up_to_their_chest,56,True
4730,0.5458,0.5041,0.2752,Someone_does_push-up_exercises,94,True
4731,0.5023,0.5479,0.2752,A_person_goes_up_into_the_air,71,True
4732,0.4551,0.6048,0.2752,A_person_jumps_really_high,77,True
4733,0.4846,0.5679,0.2752,An_individual_pushes_something_heavy,4,True
4734,0.5567,0.4945,0.2753,Someone_shoves_a_weighty_object,26,True
4735,0.4653,0.5916,0.2753,A_person_stretches_to_touch_their_toes_and_then_rises,88,True
4736,0.522,0.5274,0.2753,A_person_jumps_really_high,76,True
4737,0.4707,0.5847,0.2753,An_individual_tries_to_push_a_heavy_thing,59,True
4738,0.5167,0.5328,0.2753,A_person_goes_up_into_the_air,85,True
4739,0.4754,0.5791,0.2753,Someone_pushes_a_large_object,13,True
4740,0.4667,0.5898,0.2753,An_individual_tumbles_forward_and_then_gets_up,99,True
4741,0.5181,0.5313,0.2753,A_person_gives_a_round_of_applause,31,True
4742,0.499,0.5516,0.2753,An_individual_tries_to_push_a_heavy_thing,72,True
4743,0.5219,0.5276,0.2754,An_individual_pushes_something_heavy,70,True
4744,0.5123,0.5376,0.2754,Someone_does_a_pirouette,79,True
4745,0.5701,0.4831,0.2754,Someone_makes_a_full_turn_in_a_pirouette,36,True
4746,0.4975,0.5535,0.2754,Someone_does_a_pirouette,43,True
4747,0.5956,0.4623,0.2754,Someone_brings_their_hands_together_to_clap,75,True
4748,0.4852,0.5677,0.2754,Someone_is_moving_a_bulky_object_by_pushing,93,True
4749,0.4725,0.5828,0.2754,A_person_applies_pressure_to_push_a_heavy_object,97,True
4750,0.5987,0.46,0.2754,A_person_turns_around_in_a_pirouette,80,True
4751,0.4672,0.5894,0.2754,An_individual_exerts_force_on_a_heavy_object,81,True
4752,0.5369,0.5132,0.2755,An_individual_pushes_a_heavy_object,38,True
4753,0.4808,0.5731,0.2755,A_person_moves_a_heavy_object_by_pushing,83,True
4754,0.5538,0.4974,0.2755,A_person_gives_a_round_of_applause,15,True
4755,0.5121,0.538,0.2755,An_individual_rolls_forward_and_rises,59,True
4756,0.5677,0.4853,0.2755,Someone_brings_their_hands_together_to_clap,43,True
4757,0.502,0.5488,0.2755,A_person_claps_their_hands,86,True
4758,0.4517,0.6099,0.2755,A_person_performs_a_clap,75,True
4759,0.5783,0.4766,0.2756,Someone_bends_down_to_touch_their_toes_and_then_stands_up,56,True
4760,0.5929,0.4649,0.2756,Someone_brings_their_knee_up_to_their_chest,10,True
4761,0.6595,0.4181,0.2757,An_individual_reaches_down_to_their_toes_and_stands_up_straight,91,True
4762,0.4509,0.6115,0.2757,An_individual_rolls_forward_and_rises,98,True
4763,0.553,0.4987,0.2758,An_individual_tries_to_push_a_heavy_thing,64,True
4764,0.4648,0.5933,0.2758,Someone_is_moving_a_bulky_object_by_pushing,42,True
4765,0.5311,0.5195,0.2759,An_individual_puts_their_hands_together_to_clap,42,True
4766,0.4984,0.5536,0.2759,A_person_claps_their_hands,96,True
4767,0.5361,0.5146,0.2759,Someone_rolls_in_a_forward_motion_and_stands_up,56,True
4768,0.5414,0.5096,0.2759,Someone_performs_a_forward_roll_and_then_stands,63,True
4769,0.439,0.6288,0.276,An_individual_raises_a_knee_towards_their_chest,28,True
4770,0.5161,0.5348,0.276,Someone_is_moving_a_bulky_object_by_pushing,89,True
4771,0.4686,0.589,0.276,An_individual_exerts_force_on_a_heavy_object,80,True
4772,0.5384,0.5128,0.2761,A_person_pulls_their_knee_up_to_their_chest,83,True
4773,0.5245,0.5267,0.2762,Someone_performs_a_forward_roll_and_then_stands,76,True
4774,0.5764,0.4792,0.2762,Someone_brings_their_hands_together_to_clap,13,True
4775,0.5706,0.484,0.2762,Someone_touches_their_toes_and_then_lifts_themselves_up,74,True
4776,0.568,0.4863,0.2762,An_individual_brings_their_knee_close_to_their_chest,95,True
4777,0.5178,0.5335,0.2762,A_person_applies_pressure_to_push_a_heavy_object,41,True
4778,0.5708,0.4841,0.2763,Someone_brings_their_hands_together_to_clap,63,True
4779,0.4987,0.5543,0.2764,An_individual_exerts_force_on_a_heavy_object,13,True
4780,0.6224,0.4441,0.2764,Someone_brings_their_hands_together_to_clap,40,True
4781,0.5723,0.4829,0.2764,Someone_does_push-up_exercises,84,True
4782,0.5644,0.4897,0.2764,Someone_brings_their_hands_together_to_clap,29,True
4783,0.5284,0.523,0.2764,A_person_does_a_forward_roll_and_gets_up,35,True
4784,0.4698,0.5886,0.2765,An_individual_rolls_forward_and_rises,11,True
4785,0.6025,0.4588,0.2765,Someone_bends_down_to_touch_their_toes_and_then_stands_up,57,True
4786,0.4714,0.5865,0.2765,Someone_is_moving_a_bulky_object_by_pushing,29,True
4787,0.5491,0.5036,0.2765,Someone_moves_forward_by_rolling_and_then_stands,94,True
4788,0.5147,0.5374,0.2766,An_individual_hops_up_high,23,True
4789,0.5656,0.489,0.2766,An_individual_puts_their_hands_together_to_clap,52,True
4790,0.4826,0.5733,0.2767,An_individual_puts_their_hands_together_to_clap,21,True
4791,0.6124,0.4519,0.2767,Someone_brings_their_hands_together_to_clap,55,True
4792,0.4651,0.5949,0.2767,An_individual_pushes_a_heavy_object,49,True
4793,0.5102,0.5424,0.2767,Someone_makes_a_full_turn_in_a_pirouette,45,True
4794,0.6161,0.4493,0.2768,Someone_positions_their_knee_at_chest_height,88,True
4795,0.533,0.5194,0.2768,Someone_does_push-up_exercises,27,True
4796,0.5863,0.4722,0.2768,An_individual_raises_their_right_arm_to_make_contact_with_their_head,86,True
